species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Ulomyia mirabilis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia montanoi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia montium,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia ophicornis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia plumata,Arthropoda,Insecta,Diptera,Psychodidae,BOLD,1.0,1.0,0.0,,,752326.0
Ulomyia rostrata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia scurina,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia spinosa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia szaboi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia umbripennis,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia undulata,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Ulomyia vaseki,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Vagmania ramulosa,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Vaillantodes andalusicus,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Vaillantodes creticus,Arthropoda,Insecta,Diptera,Psychodidae,FE,,,,,gap,
Vaillantodes fraudulentus,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Vaillantodes malickyi,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Vaillantodes margaretae,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
Vaillantodes miksici,Arthropoda,Insecta,Diptera,Psychodidae,"FE,SyDip",,,,,gap,
